CustomerID,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
8313,587.0,Male,47.0,6.0,71026.77,1.0,1,0,57962.41,No
8314,639.0,Male,38.0,3.0,0.0,1.0,1,0,42862.82,Yes
8315,643.0,Male,33.0,4.0,0.0,2.0,1,1,152992.04,No
8316,600.0,Female,41.0,1.0,0.0,2.0,1,1,91193.65,Yes
8317,651.0,Male,53.0,7.0,0.0,2.0,1,1,130132.41,No
8318,666.0,Female,27.0,4.0,0.0,2.0,0,0,88751.45,No
8319,520.0,Female,39.0,6.0,145644.05,1.0,0,0,104118.93,No
8320,650.0,Female,50.0,7.0,129667.77,1.0,0,0,42028.16,No
8321,564.0,Male,33.0,3.0,109341.87,1.0,1,0,75632.78,Yes
8322,586.0,Male,62.0,1.0,0.0,2.0,1,1,53710.23,Yes
8323,617.0,Female,35.0,5.0,0.0,2.0,0,1,13066.3,No
8324,712.0,Female,30.0,6.0,0.0,2.0,1,0,152417.97,No
8325,654.0,Male,55.0,3.0,87485.67,1.0,1,1,3299.01,No
8326,605.0,Male,27.0,9.0,0.0,2.0,1,0,198091.81,No
8327,491.0,Female,36.0,0.0,53369.13,1.0,1,1,103934.12,No
8328,707.0,Female,35.0,9.0,0.0,2.0,1,1,70403.65,No
8329,638.0,Male,34.0,5.0,146679.77,1.0,1,0,102179.86,No
8330,683.0,Male,43.0,2.0,112499.42,2.0,1,0,30375.18,No
8331,815.0,Female,38.0,2.0,48387.0,1.0,1,0,184796.84,Yes
8332,645.0,Male,38.0,1.0,68079.8,1.0,0,1,166264.89,Yes
8333,645.0,Male,49.0,4.0,160133.88,1.0,0,1,88391.97,No
8334,683.0,Male,30.0,4.0,66190.33,1.0,1,1,115186.97,No
8335,705.0,Female,37.0,10.0,0.0,2.0,1,1,13935.53,No
8336,647.0,Male,35.0,4.0,123761.68,1.0,1,0,83910.4,No
8337,786.0,Female,33.0,0.0,122325.58,1.0,0,0,34712.34,No
8338,534.0,Male,41.0,9.0,0.0,2.0,1,0,13871.34,No
8339,602.0,Female,42.0,1.0,138912.17,1.0,1,1,139494.75,No
8340,695.0,Female,42.0,0.0,0.0,2.0,0,1,140724.64,No
8341,553.0,Female,25.0,7.0,128524.19,2.0,1,0,20682.46,No
8342,516.0,Female,31.0,3.0,0.0,2.0,1,0,124202.26,Yes
8343,655.0,Female,34.0,3.0,0.0,2.0,1,0,159638.77,Yes
8344,849.0,Female,49.0,9.0,132934.89,1.0,1,0,171056.65,No
8345,520.0,Male,43.0,3.0,150805.17,3.0,0,1,25333.03,No
8346,568.0,Female,46.0,3.0,0.0,2.0,1,1,29372.62,Yes
8347,695.0,Male,32.0,9.0,0.0,3.0,0,1,38533.79,No
8348,807.0,Female,28.0,7.0,165969.26,3.0,1,0,156122.13,No
8349,642.0,Female,36.0,2.0,124495.98,3.0,1,1,57904.22,No
8350,703.0,Male,39.0,1.0,141559.5,1.0,1,1,31257.1,No
8351,556.0,Male,38.0,2.0,114756.14,1.0,1,0,193214.05,Yes
8352,585.0,Female,30.0,6.0,0.0,2.0,1,1,137757.69,No
8353,587.0,Female,49.0,7.0,155393.98,2.0,1,0,13308.2,No
8354,524.0,Female,32.0,6.0,0.0,1.0,1,1,132861.9,No
8355,556.0,Female,31.0,1.0,128663.81,2.0,1,0,125083.29,No
8356,504.0,Male,44.0,4.0,113522.64,1.0,1,1,12405.2,No
8357,731.0,Female,26.0,3.0,0.0,2.0,1,0,37697.29,Yes
8358,651.0,Male,34.0,3.0,0.0,2.0,1,1,105599.65,Yes
8359,675.0,Female,40.0,8.0,79035.95,1.0,1,0,142783.98,No
8360,657.0,Female,22.0,6.0,0.0,3.0,0,1,168412.07,No
8361,686.0,Male,33.0,9.0,141918.09,2.0,0,1,184036.47,No
8362,690.0,Female,35.0,9.0,107944.33,2.0,0,0,48478.47,No
8363,567.0,Male,36.0,7.0,0.0,2.0,0,1,3896.08,No
8364,557.0,Male,57.0,1.0,120043.13,1.0,1,0,132370.75,No
8365,446.0,Female,45.0,10.0,125191.69,1.0,1,1,128260.86,No
8366,850.0,Male,31.0,1.0,96399.31,2.0,1,0,106534.15,No
8367,637.0,Male,41.0,2.0,0.0,2.0,0,1,102515.42,Yes
8368,499.0,Male,60.0,7.0,76961.6,2.0,1,1,83643.87,No
8369,622.0,Female,34.0,7.0,98675.74,1.0,1,0,138906.85,No
8370,684.0,Male,37.0,1.0,126817.13,2.0,1,1,29995.83,No
8371,612.0,Male,32.0,3.0,121394.42,1.0,1,0,164081.42,Yes
8372,813.0,Female,29.0,5.0,106059.4,1.0,0,0,187976.88,No
8373,850.0,Male,44.0,2.0,112755.34,2.0,0,0,158171.36,Yes
8374,795.0,Male,29.0,4.0,0.0,2.0,0,0,155711.64,No
8375,628.0,Female,55.0,7.0,0.0,3.0,1,0,85890.75,No
8376,565.0,Female,38.0,7.0,145400.69,2.0,1,1,83844.79,No
8377,601.0,Male,39.0,3.0,72647.64,1.0,1,0,41777.9,No
8378,802.0,Male,40.0,4.0,0.0,2.0,1,1,81908.09,No
8379,614.0,Female,37.0,6.0,96340.81,2.0,1,1,139377.24,No
8380,434.0,Male,55.0,6.0,0.0,1.0,0,1,73562.05,No
8381,522.0,Male,32.0,8.0,124450.36,2.0,1,1,165786.1,No
8382,550.0,Male,36.0,2.0,113877.23,2.0,1,0,174921.91,Yes
8383,599.0,Male,25.0,3.0,0.0,2.0,1,1,120790.02,Yes
8384,493.0,Female,36.0,5.0,148667.81,2.0,1,0,56092.51,No
8385,755.0,Male,34.0,3.0,0.0,2.0,1,1,158816.03,Yes
8386,605.0,Female,62.0,4.0,111065.93,2.0,0,1,125660.99,No
8387,708.0,Male,41.0,0.0,0.0,1.0,1,0,128400.62,No
8388,699.0,Male,44.0,8.0,158697.61,1.0,1,0,107181.22,No
8389,763.0,Female,53.0,4.0,0.0,1.0,1,0,77203.72,No
8390,743.0,Male,25.0,6.0,0.0,2.0,1,0,129740.11,No
8391,660.0,Female,48.0,0.0,90044.32,2.0,0,1,187604.97,No
8392,619.0,Male,38.0,10.0,84651.79,1.0,1,1,184754.26,No
8393,739.0,Male,32.0,3.0,102128.27,1.0,1,0,63981.37,No
8394,769.0,Male,60.0,9.0,148846.39,1.0,1,0,192831.67,No
8395,692.0,Male,62.0,10.0,154953.94,1.0,1,1,70849.47,No
8396,560.0,Female,30.0,0.0,108883.29,1.0,1,0,27914.95,No
8397,607.0,Female,48.0,4.0,112070.86,3.0,1,0,173568.3,No
8398,630.0,Male,29.0,6.0,131354.39,1.0,0,1,9324.31,No
8399,767.0,Female,45.0,7.0,132746.2,2.0,1,0,26628.88,No
8400,543.0,Female,34.0,8.0,0.0,2.0,0,1,145601.8,No
8401,776.0,Male,39.0,8.0,125211.55,2.0,1,0,144496.07,No
8402,535.0,Male,58.0,1.0,0.0,2.0,1,1,11779.98,Yes
8403,549.0,Male,36.0,6.0,139422.37,1.0,0,0,83983.39,No
8404,844.0,Female,28.0,4.0,0.0,2.0,0,1,123318.37,No
8405,586.0,Female,47.0,5.0,157099.47,2.0,1,1,65481.86,No
8406,583.0,Male,40.0,3.0,0.0,2.0,1,0,47728.0,Yes
8407,701.0,Male,26.0,5.0,83600.24,1.0,0,1,59195.05,No
8408,726.0,Male,28.0,2.0,0.0,1.0,0,0,98060.51,Yes
8409,829.0,Male,36.0,4.0,81795.74,2.0,1,0,90106.94,No
8410,749.0,Male,38.0,9.0,129378.32,1.0,1,1,13549.34,No
8411,743.0,Female,46.0,9.0,0.0,1.0,1,0,113436.08,No
8412,619.0,Female,56.0,7.0,0.0,2.0,1,1,42442.21,No
8413,699.0,Male,22.0,9.0,99339.0,1.0,1,0,68297.61,No
8414,749.0,Male,36.0,7.0,0.0,2.0,0,0,80134.65,No
8415,600.0,Female,29.0,6.0,74430.1,2.0,1,1,96051.1,No
8416,760.0,Male,38.0,3.0,91241.85,1.0,0,1,80682.35,Yes
8417,528.0,Male,32.0,2.0,99092.45,1.0,0,1,111149.98,Yes
8418,630.0,Female,26.0,5.0,0.0,2.0,1,0,182612.38,No
8419,683.0,Female,39.0,2.0,100062.16,2.0,1,0,109201.43,Yes
8420,677.0,Female,26.0,6.0,98723.67,1.0,0,1,151146.67,No
8421,669.0,Male,29.0,9.0,0.0,1.0,1,1,93901.61,No
8422,693.0,Male,43.0,6.0,128760.32,1.0,1,0,36342.79,No
8423,612.0,Female,52.0,5.0,144772.69,1.0,0,0,98302.57,No
8424,719.0,Male,44.0,4.0,0.0,1.0,0,0,84972.9,No
8425,702.0,Male,26.0,2.0,71281.29,1.0,1,1,108747.12,Yes
8426,755.0,Male,29.0,9.0,117035.89,1.0,1,1,21862.19,No
8427,514.0,Male,26.0,1.0,0.0,2.0,0,0,121551.93,Yes
8428,753.0,Female,40.0,0.0,3768.69,2.0,1,0,177065.24,No
8429,548.0,Female,36.0,2.0,108913.84,2.0,1,1,140460.01,Yes
8430,850.0,Male,28.0,2.0,101100.22,2.0,1,1,35337.31,No
8431,612.0,Female,38.0,7.0,110615.47,1.0,1,1,193502.93,No
8432,628.0,Male,33.0,8.0,152143.89,1.0,1,1,32174.03,No
8433,479.0,Male,47.0,6.0,121797.09,1.0,0,1,5811.9,No
8434,724.0,Female,41.0,5.0,109798.25,1.0,0,1,149593.61,No
8435,512.0,Male,41.0,7.0,122403.24,1.0,0,1,37439.9,No
8436,638.0,Female,43.0,3.0,145860.98,1.0,1,1,142763.51,Yes
8437,834.0,Male,40.0,7.0,0.0,2.0,0,0,45038.74,No
8438,781.0,Male,29.0,9.0,0.0,2.0,0,0,172097.4,No
8439,707.0,Female,48.0,7.0,105086.74,1.0,1,1,180344.69,No
8440,670.0,Male,22.0,2.0,114991.45,1.0,1,1,37392.56,No
8441,663.0,Female,33.0,8.0,96769.04,1.0,1,1,36864.05,No
8442,624.0,Female,23.0,5.0,0.0,2.0,0,0,132418.59,No
8443,598.0,Female,34.0,4.0,0.0,2.0,0,0,60894.26,No
8444,619.0,Male,23.0,5.0,132725.1,1.0,1,1,143913.33,No
8445,792.0,Female,62.0,3.0,0.0,2.0,1,1,172240.27,Yes
8446,683.0,Female,26.0,7.0,0.0,2.0,1,0,86619.77,No
8447,691.0,Female,33.0,6.0,0.0,2.0,1,0,164074.89,No
8448,765.0,Female,33.0,5.0,84557.82,1.0,1,1,69039.43,No
8449,508.0,Male,49.0,1.0,93817.41,2.0,1,1,132468.76,No
8450,637.0,Female,33.0,9.0,113913.53,1.0,0,1,65316.5,No
8451,667.0,Female,44.0,5.0,140406.68,2.0,0,1,57164.19,No
8452,575.0,Female,22.0,8.0,105229.34,1.0,1,1,34397.08,No
8453,744.0,Female,46.0,1.0,0.0,3.0,1,1,177431.59,Yes
8454,567.0,Female,41.0,9.0,137891.35,1.0,1,0,142009.46,No
8455,502.0,Female,35.0,6.0,0.0,2.0,1,1,80618.47,No
8456,609.0,Female,53.0,6.0,0.0,2.0,1,1,124218.27,No
8457,715.0,Male,37.0,9.0,165252.52,1.0,1,0,85286.3,No
8458,541.0,Male,32.0,8.0,0.0,2.0,0,0,40889.14,No
8459,850.0,Female,62.0,4.0,0.0,2.0,1,1,107236.87,No
8460,595.0,Male,23.0,7.0,0.0,2.0,1,1,168085.97,No
8461,650.0,Female,28.0,5.0,122034.4,3.0,0,1,146663.43,No
8462,625.0,Female,44.0,7.0,0.0,1.0,1,0,4791.8,No
8463,817.0,Male,59.0,1.0,118962.58,1.0,1,1,120819.58,No
8464,526.0,Male,49.0,2.0,0.0,1.0,1,0,114539.67,Yes
8465,850.0,Female,34.0,4.0,71379.53,2.0,1,1,154000.99,No
8466,598.0,Female,40.0,2.0,171178.25,1.0,1,0,137980.58,No
8467,613.0,Male,36.0,9.0,131307.11,1.0,0,0,83343.73,No
8468,709.0,Male,62.0,3.0,0.0,2.0,1,1,82195.15,Yes
8469,678.0,Female,27.0,5.0,87099.85,2.0,1,0,149550.95,No
8470,720.0,Male,62.0,5.0,183135.39,2.0,1,1,197688.5,No
8471,662.0,Male,26.0,0.0,0.0,2.0,0,1,72929.96,No
8472,525.0,Male,51.0,10.0,0.0,3.0,1,0,171045.35,No
8473,662.0,Male,31.0,3.0,0.0,2.0,0,1,27731.05,Yes
8474,770.0,Female,33.0,6.0,0.0,2.0,1,1,126131.9,No
8475,721.0,Female,33.0,4.0,72535.45,1.0,1,1,103931.49,No
8476,633.0,Male,58.0,2.0,128137.42,2.0,1,0,147635.33,Yes
8477,701.0,Male,51.0,9.0,0.0,2.0,0,0,61961.57,No
8478,556.0,Male,42.0,0.0,115915.53,2.0,0,1,125435.47,No
8479,639.0,Male,62.0,0.0,0.0,2.0,0,1,42240.54,No
8480,632.0,Male,50.0,2.0,0.0,2.0,0,0,57942.88,Yes
8481,456.0,Male,29.0,5.0,107000.49,1.0,1,1,153419.62,No
8482,729.0,Female,38.0,10.0,0.0,2.0,1,0,189727.12,No
8483,632.0,Female,34.0,2.0,0.0,2.0,0,0,165385.55,Yes
8484,433.0,Male,34.0,9.0,152806.74,1.0,1,0,19687.99,No
8485,802.0,Female,60.0,3.0,92887.06,1.0,1,0,39473.63,No
8486,670.0,Male,25.0,7.0,0.0,2.0,1,1,144723.38,No
8487,738.0,Female,40.0,6.0,114940.67,2.0,1,1,194895.57,No
8488,706.0,Male,34.0,0.0,140641.26,2.0,1,1,77271.91,No
8489,592.0,Female,62.0,5.0,71816.74,2.0,1,0,105096.82,No
8490,522.0,Female,41.0,7.0,0.0,2.0,0,1,176780.39,No
8491,746.0,Male,48.0,5.0,165282.42,1.0,1,0,153786.46,No
8492,651.0,Male,42.0,2.0,143145.87,2.0,1,0,43612.06,No
8493,494.0,Male,28.0,9.0,114731.76,2.0,0,1,79479.74,No
8494,753.0,Female,46.0,9.0,113909.69,3.0,1,0,92320.37,No
8495,671.0,Male,36.0,2.0,116695.27,1.0,0,0,193201.86,Yes
8496,696.0,Male,42.0,4.0,0.0,1.0,0,0,126353.13,No
8497,577.0,Male,43.0,3.0,0.0,2.0,1,1,135008.92,Yes
8498,587.0,Male,36.0,1.0,0.0,2.0,0,1,17135.6,Yes
8499,712.0,Male,37.0,7.0,93978.96,2.0,1,0,60651.77,No
8500,498.0,Male,35.0,2.0,121968.11,2.0,0,1,188343.05,Yes
8501,660.0,Male,37.0,2.0,97324.91,1.0,1,0,23291.83,No
8502,678.0,Male,29.0,6.0,0.0,2.0,1,0,64443.75,No
8503,530.0,Male,37.0,8.0,0.0,2.0,1,1,287.99,No
8504,559.0,Female,48.0,2.0,0.0,2.0,0,1,137961.41,Yes
8505,624.0,Male,42.0,3.0,145155.37,1.0,1,0,72169.95,No
8506,592.0,Male,28.0,5.0,137222.77,1.0,0,0,39608.58,No
8507,767.0,Male,48.0,9.0,0.0,2.0,0,1,175458.21,No
8508,653.0,Female,38.0,5.0,114268.22,2.0,1,1,89524.83,No
8509,678.0,Male,27.0,2.0,0.0,2.0,1,1,13221.25,Yes
8510,586.0,Female,42.0,2.0,0.0,1.0,1,0,102889.34,Yes
8511,550.0,Female,40.0,8.0,150490.32,1.0,0,0,166468.21,No
8512,643.0,Male,28.0,9.0,160858.13,2.0,1,0,27149.27,No
8513,612.0,Male,39.0,5.0,170288.38,1.0,1,1,59601.15,No
8514,674.0,Female,27.0,4.0,111568.01,1.0,0,1,22026.18,No
8515,657.0,Male,29.0,7.0,83889.03,1.0,1,0,153059.62,No
8516,724.0,Female,35.0,0.0,171982.95,2.0,0,1,167313.07,No
8517,500.0,Female,34.0,4.0,0.0,2.0,1,0,12833.96,No
8518,688.0,Male,20.0,8.0,137624.4,2.0,1,1,197582.79,No
8519,599.0,Male,50.0,3.0,121159.65,1.0,0,0,4033.39,No
8520,631.0,Male,29.0,7.0,0.0,2.0,0,1,125877.22,No
8521,634.0,Male,52.0,1.0,0.0,2.0,1,1,176913.42,Yes
8522,545.0,Male,37.0,3.0,91184.01,1.0,1,0,105476.65,Yes
8523,644.0,Male,18.0,8.0,0.0,2.0,1,0,59172.42,No
8524,690.0,Female,54.0,1.0,144027.8,1.0,1,1,108731.02,No
8525,711.0,Female,34.0,6.0,0.0,2.0,1,1,175310.38,No
8526,712.0,Female,29.0,8.0,140170.61,1.0,1,1,38170.04,No
8527,627.0,Male,27.0,1.0,62092.9,1.0,1,1,105887.04,No
8528,694.0,Male,39.0,3.0,0.0,1.0,1,1,95625.03,Yes
8529,534.0,Male,35.0,4.0,0.0,2.0,0,0,9541.15,No
8530,603.0,Male,45.0,9.0,0.0,1.0,0,0,148516.79,No
8531,808.0,Female,33.0,2.0,103516.87,1.0,1,0,113907.8,Yes
8532,723.0,Male,30.0,1.0,0.0,3.0,1,0,164647.72,Yes
8533,585.0,Female,35.0,2.0,0.0,2.0,1,0,98621.04,Yes
8534,706.0,Male,34.0,8.0,0.0,2.0,1,1,37479.97,No
8535,671.0,Female,31.0,6.0,0.0,2.0,1,1,15846.42,No
8536,597.0,Male,43.0,2.0,85162.26,1.0,0,1,5104.08,No
8537,646.0,Female,43.0,8.0,143061.88,1.0,1,0,61937.6,No
8538,801.0,Female,46.0,6.0,0.0,2.0,1,1,170008.74,No
8539,731.0,Female,33.0,5.0,137388.01,2.0,1,0,165000.68,No
8540,620.0,Female,25.0,1.0,137712.01,1.0,1,1,76197.05,No
8541,484.0,Male,40.0,7.0,106901.42,2.0,0,0,118045.98,No
8542,647.0,Male,47.0,5.0,105603.21,2.0,1,1,157360.9,No
8543,688.0,Female,40.0,8.0,150679.71,2.0,0,1,196226.38,No
8544,680.0,Male,30.0,4.0,108300.27,2.0,0,1,44384.57,No
8545,689.0,Female,46.0,7.0,52016.08,2.0,1,1,72993.65,No
8546,513.0,Male,34.0,7.0,60515.13,1.0,0,0,124571.09,No
8547,553.0,Male,35.0,2.0,158584.28,2.0,1,0,43640.16,No
8548,689.0,Male,47.0,2.0,118812.5,2.0,0,0,31121.42,No
8549,517.0,Male,46.0,4.0,0.0,1.0,1,0,22372.78,No
8550,731.0,Male,37.0,8.0,0.0,2.0,1,1,170338.35,No
8551,687.0,Female,47.0,1.0,91219.29,1.0,0,0,158845.49,No
8552,507.0,Male,32.0,7.0,0.0,2.0,1,0,67926.18,No
8553,468.0,Female,22.0,1.0,76318.64,1.0,1,1,194783.12,Yes
8554,682.0,Female,58.0,4.0,0.0,1.0,1,0,176036.01,No
8555,603.0,Female,24.0,3.0,0.0,1.0,1,1,198826.03,Yes
8556,522.0,Male,25.0,1.0,111432.13,1.0,1,1,168683.57,No
8557,629.0,Male,41.0,10.0,150148.51,1.0,0,0,6936.27,No
8558,729.0,Female,32.0,7.0,38550.06,1.0,0,1,179230.23,No
8559,574.0,Female,39.0,5.0,119013.86,1.0,1,0,103421.91,No
8560,677.0,Female,39.0,0.0,111213.64,2.0,1,1,147578.26,No
8561,627.0,Male,28.0,5.0,71097.23,1.0,1,1,130504.49,No
8562,788.0,Male,36.0,10.0,109632.85,1.0,1,1,16149.13,No
8563,697.0,Male,62.0,7.0,148368.02,1.0,0,0,118862.08,No
8564,578.0,Male,45.0,1.0,148600.91,1.0,1,0,143397.14,No
8565,519.0,Male,48.0,10.0,71083.98,1.0,1,0,137959.0,No
8566,632.0,Female,40.0,9.0,139625.34,1.0,1,0,93702.96,No
8567,679.0,Female,39.0,4.0,0.0,1.0,0,0,172939.3,No
8568,699.0,Male,30.0,9.0,0.0,1.0,1,1,108162.13,No
8569,615.0,Male,62.0,0.0,81564.1,2.0,0,1,35896.09,No
8570,622.0,Male,36.0,9.0,0.0,2.0,1,1,104852.6,No
8571,755.0,Female,28.0,7.0,124540.28,1.0,0,1,188850.89,No
8572,767.0,Female,42.0,2.0,133616.39,1.0,1,0,28615.8,No
8573,752.0,Female,38.0,10.0,101648.5,2.0,1,0,172001.44,No
8574,633.0,Female,26.0,8.0,124281.84,1.0,1,1,60116.57,No
8575,717.0,Female,59.0,4.0,0.0,2.0,1,1,170528.63,No
8576,585.0,Male,45.0,0.0,0.0,2.0,0,0,189683.7,No
8577,751.0,Female,37.0,9.0,183613.66,2.0,0,0,49734.94,No
8578,754.0,Male,62.0,1.0,136186.44,1.0,1,1,121529.59,No
8579,495.0,Male,47.0,10.0,137682.68,1.0,1,0,71071.47,No
8580,650.0,Male,34.0,4.0,106005.54,1.0,0,1,142995.32,No
8581,529.0,Female,31.0,6.0,152310.55,1.0,1,0,13054.25,No
8582,585.0,Female,43.0,2.0,0.0,2.0,1,0,89402.54,Yes
8583,668.0,Male,32.0,1.0,134446.04,1.0,0,1,111241.37,No
8584,591.0,Female,38.0,2.0,142289.28,1.0,0,1,119638.85,No
8585,731.0,Male,19.0,6.0,0.0,2.0,1,1,151581.79,No
8586,754.0,Female,45.0,6.0,0.0,1.0,1,0,73881.68,No
8587,650.0,Female,46.0,9.0,149003.76,2.0,1,0,176902.83,No
8588,588.0,Male,41.0,2.0,131341.46,2.0,0,1,7034.94,No
8589,712.0,Female,29.0,7.0,77919.78,1.0,1,0,122547.58,No
8590,691.0,Female,34.0,7.0,0.0,2.0,0,1,161559.12,No
8591,771.0,Female,41.0,10.0,108309.0,3.5,1,1,137510.41,No
8592,678.0,Female,39.0,6.0,0.0,1.0,0,1,185366.56,No
8593,719.0,Female,40.0,9.0,0.0,2.0,1,0,182224.14,No
8594,610.0,Male,36.0,7.0,115462.02,1.0,0,1,42581.04,No
8595,722.0,Male,37.0,9.0,0.0,2.0,1,0,31921.95,No
8596,758.0,Female,23.0,5.0,122739.1,1.0,1,0,102460.84,No
8597,709.0,Female,32.0,2.0,0.0,2.0,0,0,109681.29,Yes
8598,634.0,Female,53.0,3.0,113781.5,2.0,1,1,106345.05,Yes
8599,678.0,Female,49.0,1.0,0.0,2.0,1,1,102472.9,Yes
8600,633.0,Male,35.0,3.0,0.0,2.0,1,1,36249.76,Yes
8601,710.0,Male,43.0,9.0,128284.45,1.0,1,0,32996.89,No
8602,640.0,Male,45.0,8.0,120591.19,1.0,0,0,195123.94,No
8603,656.0,Male,62.0,8.0,0.0,2.0,0,1,57014.43,No
8604,551.0,Female,59.0,2.0,166968.28,1.0,1,0,159483.76,No
8605,786.0,Female,39.0,7.0,0.0,2.0,0,0,100929.59,No
8606,561.0,Female,49.0,8.0,0.0,2.0,1,1,12513.07,No
8607,807.0,Male,42.0,5.0,0.0,2.0,1,1,74900.9,No
8608,602.0,Male,38.0,2.0,71667.97,2.0,0,0,137111.89,Yes
8609,727.0,Female,31.0,3.0,82729.47,2.0,1,0,60212.51,Yes
8610,678.0,Male,40.0,1.0,0.0,2.0,1,1,187343.4,Yes
8611,730.0,Male,23.0,8.0,0.0,2.0,1,0,183284.53,No
8612,596.0,Female,30.0,1.0,0.0,2.0,1,0,8125.39,Yes
8613,686.0,Male,39.0,3.0,129626.19,2.0,1,1,103220.56,Yes
8614,684.0,Female,26.0,2.0,114035.39,1.0,0,0,96885.19,No
8615,797.0,Male,32.0,1.0,151922.94,1.0,1,0,8877.06,No
8616,658.0,Female,39.0,4.0,0.0,1.0,1,1,147530.06,No
8617,653.0,Female,27.0,6.0,107751.68,2.0,1,1,33389.42,No
8618,641.0,Male,37.0,6.0,0.0,2.0,1,0,45309.24,No
8619,656.0,Female,41.0,6.0,101179.23,2.0,1,1,35230.61,No
8620,750.0,Female,36.0,6.0,0.0,2.0,1,1,59816.41,No
8621,768.0,Female,40.0,8.0,0.0,2.0,0,1,69080.46,No
8622,568.0,Male,33.0,7.0,0.0,2.0,1,0,143450.61,No
8623,706.0,Male,36.0,9.0,58571.18,2.0,1,0,40774.01,No
8624,430.0,Female,38.0,8.0,153058.64,1.0,1,0,99377.27,No
8625,745.0,Male,35.0,4.0,98270.34,1.0,1,0,133617.43,No
8626,747.0,Male,43.0,1.0,130788.71,1.0,0,1,101495.0,No
8627,657.0,Male,40.0,7.0,99165.84,1.0,0,1,119333.95,No
8628,639.0,Female,42.0,4.0,0.0,2.0,0,0,167682.37,No
8629,704.0,Male,44.0,3.0,0.0,2.0,0,1,152884.85,Yes
8630,651.0,Male,23.0,4.0,115636.05,2.0,1,0,70400.86,No
8631,706.0,Female,44.0,2.0,185932.18,2.0,1,0,65413.41,No
8632,632.0,Male,30.0,2.0,72549.0,2.0,0,1,182728.8,Yes
8633,751.0,Male,42.0,4.0,0.0,2.0,1,1,81442.6,No
8634,767.0,Female,35.0,2.0,0.0,2.0,0,0,144251.38,Yes
8635,741.0,Male,39.0,5.0,0.0,1.0,0,1,40207.06,No
8636,651.0,Male,29.0,3.0,121890.06,1.0,1,0,54530.51,No
8637,601.0,Male,46.0,2.0,99786.07,1.0,1,1,32683.88,No
8638,520.0,Male,34.0,3.0,0.0,2.0,1,1,104703.96,Yes
8639,626.0,Male,27.0,4.0,115084.53,2.0,0,1,26907.43,No
8640,811.0,Male,30.0,6.0,0.0,2.0,1,1,180591.32,No
8641,730.0,Female,32.0,9.0,127661.69,1.0,0,0,60905.51,No
8642,604.0,Female,47.0,4.0,118907.6,1.0,0,1,47777.15,No
8643,499.0,Female,44.0,6.0,77627.33,2.0,1,0,108222.68,No
8644,754.0,Male,40.0,2.0,160625.17,1.0,0,1,3554.63,No
8645,716.0,Female,29.0,8.0,0.0,2.0,0,0,78616.92,No
8646,636.0,Female,20.0,10.0,124266.86,1.0,0,0,100566.81,No
8647,470.0,Female,25.0,8.0,127974.06,2.0,1,1,183259.35,No
8648,444.0,Male,43.0,3.0,0.0,2.0,1,1,159131.21,Yes
8649,809.0,Female,48.0,2.0,0.0,1.0,1,0,160976.85,Yes
8650,850.0,Female,30.0,3.0,104911.35,2.0,1,1,42933.26,No
8651,637.0,Male,27.0,1.0,0.0,2.0,1,0,91291.2,Yes
8652,512.0,Male,43.0,1.0,0.0,2.0,1,1,52471.36,Yes
8653,774.0,Female,43.0,1.0,110646.54,1.0,0,0,108804.28,No
8654,641.0,Male,57.0,5.0,0.0,2.0,1,1,122449.18,No
8655,586.0,Male,42.0,6.0,126704.49,2.0,1,0,41682.3,No
8656,611.0,Male,30.0,9.0,0.0,2.0,1,1,148887.69,No
8657,660.0,Male,31.0,1.0,84560.04,1.0,1,1,137784.25,No
8658,532.0,Male,43.0,9.0,0.0,2.0,0,0,190573.91,No
8659,557.0,Female,38.0,2.0,129893.56,1.0,0,0,102076.03,No
8660,730.0,Male,25.0,5.0,167385.81,1.0,1,1,56307.51,No
8661,535.0,Female,27.0,6.0,0.0,2.0,0,1,49775.58,No
8662,773.0,Female,36.0,4.0,105858.71,1.0,0,1,4395.45,No
8663,510.0,Female,44.0,4.0,123070.89,1.0,1,0,28461.29,No
8664,539.0,Male,39.0,1.0,0.0,1.0,1,1,28184.7,Yes
8665,690.0,Female,48.0,2.0,0.0,2.0,1,1,3149.1,Yes
8666,821.0,Female,40.0,1.0,0.0,2.0,1,0,194273.12,Yes
8667,687.0,Male,35.0,1.0,125141.24,2.0,1,1,148537.07,No
8668,557.0,Female,46.0,4.0,96173.17,2.0,1,1,116378.31,No
8669,532.0,Female,37.0,5.0,0.0,2.0,0,1,6761.84,No
8670,540.0,Male,39.0,2.0,0.0,2.0,1,0,81995.92,Yes
8671,705.0,Female,55.0,8.0,0.0,2.0,1,1,14392.68,No
8672,542.0,Female,35.0,9.0,127543.11,2.0,1,0,468.94,No
8673,706.0,Male,38.0,1.0,0.0,2.0,1,0,122379.54,Yes
8674,765.0,Female,56.0,1.0,0.0,1.0,1,0,13228.93,Yes
8675,529.0,Male,62.0,8.0,103101.56,2.0,1,1,154002.02,No
8676,714.0,Male,54.0,7.0,126113.28,1.0,1,0,112777.38,No
8677,582.0,Male,41.0,1.0,40488.76,1.0,1,0,128528.83,Yes
8678,609.0,Female,40.0,10.0,137389.77,2.0,1,0,170122.22,No
